geography,id,hhcars0_control,hhcars1_control,hhcars2_control,hhcars3_control,hhpersons1_control,hhpersons2_control,hhpersons3_control,hhpersons4_control,hhpersons5_control,hhpersons6_control,hhpersons7_control,hhpersons8_control,hhpersons9_control,hhpersons10_control,hhchildren0_control,hhchildren1_control,hhchildren2_control,hhchildren3_control,hhincome0_control,hhincome26153_control,hhincome54517_control,hhincome98123_control,hhworkers0_control,hhworkers1_control,hhworkers2_control,hhworkers3_control,hhage_of_head5_control,hhage_of_head18_control,hhage_of_head25_control,hhage_of_head35_control,hhage_of_head65_control,hhrace_id1_control,hhrace_id2_control,hhrace_id3_control,hhrace_id4_control,num_hh_control,age0_control,age18_control,age25_control,age65_control,sex1_control,sex2_control,race_id1_control,race_id2_control,race_id3_control,race_id4_control,hhcars0_result,hhcars1_result,hhcars2_result,hhcars3_result,hhpersons1_result,hhpersons2_result,hhpersons3_result,hhpersons4_result,hhpersons5_result,hhpersons6_result,hhpersons7_result,hhpersons8_result,hhpersons9_result,hhpersons10_result,hhchildren0_result,hhchildren1_result,hhchildren2_result,hhchildren3_result,hhincome0_result,hhincome26153_result,hhincome54517_result,hhincome98123_result,hhworkers0_result,hhworkers1_result,hhworkers2_result,hhworkers3_result,hhage_of_head5_result,hhage_of_head18_result,hhage_of_head25_result,hhage_of_head35_result,hhage_of_head65_result,hhrace_id1_result,hhrace_id2_result,hhrace_id3_result,hhrace_id4_result,num_hh_result,age0_result,age18_result,age25_result,age65_result,sex1_result,sex2_result,race_id1_result,race_id2_result,race_id3_result,race_id4_result,hhcars0_diff,hhcars1_diff,hhcars2_diff,hhcars3_diff,hhpersons1_diff,hhpersons2_diff,hhpersons3_diff,hhpersons4_diff,hhpersons5_diff,hhpersons6_diff,hhpersons7_diff,hhpersons8_diff,hhpersons9_diff,hhpersons10_diff,hhchildren0_diff,hhchildren1_diff,hhchildren2_diff,hhchildren3_diff,hhincome0_diff,hhincome26153_diff,hhincome54517_diff,hhincome98123_diff,hhworkers0_diff,hhworkers1_diff,hhworkers2_diff,hhworkers3_diff,hhage_of_head5_diff,hhage_of_head18_diff,hhage_of_head25_diff,hhage_of_head35_diff,hhage_of_head65_diff,hhrace_id1_diff,hhrace_id2_diff,hhrace_id3_diff,hhrace_id4_diff,num_hh_diff,age0_diff,age18_diff,age25_diff,age65_diff,sex1_diff,sex2_diff,race_id1_diff,race_id2_diff,race_id3_diff,race_id4_diff
TAZ,1555,71,434,419,145,344,339,210,122,45,7,2,0,0,0,664,257,111,37,227,357,367,118,314,466,244,45,0,27,139,530,373,724,205,40,100,1069,597,133,1186,505,1117,1304,1551,465,101,304,71,433,419,146,344,339,210,123,44,7,2,0,0,0,664,258,111,36,228,357,366,118,314,466,244,45,0,27,140,529,373,721,206,41,101,1069,595,133,1187,505,1117,1303,1550,462,104,304,0,-1,0,1,0,0,0,1,-1,0,0,0,0,0,0,1,0,-1,1,0,-1,0,0,0,0,0,0,0,1,-1,0,-3,1,1,1,0,-2,0,1,0,0,-1,-1,-3,3,0
TAZ,1556,68,346,345,146,273,360,93,145,11,17,4,0,2,0,619,157,91,38,255,216,264,170,303,349,211,42,0,35,90,430,350,643,138,25,99,905,467,116,981,491,970,1085,1383,312,98,262,68,346,345,146,274,361,92,144,11,17,4,0,2,0,622,155,90,38,255,216,264,170,303,349,211,42,0,35,89,431,350,643,138,25,99,905,467,116,979,489,970,1081,1388,306,96,261,0,0,0,0,1,1,-1,-1,0,0,0,0,0,0,3,-2,-1,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,-2,-2,0,-4,5,-6,-2,-1
TAZ,1557,42,309,523,271,232,445,157,161,118,25,6,0,1,0,781,149,138,77,119,249,393,384,254,416,385,90,0,23,140,635,347,832,165,40,108,1145,669,170,1441,748,1480,1548,2106,391,113,418,42,310,525,268,231,445,157,161,119,25,6,0,1,0,780,149,137,79,119,250,392,384,254,417,385,89,0,23,140,635,347,838,155,41,111,1145,679,170,1440,743,1479,1553,2102,410,111,409,0,1,2,-3,-1,0,0,0,1,0,0,0,0,0,-1,0,-1,2,0,1,-1,0,0,1,0,-1,0,0,0,0,0,6,-10,1,3,0,10,0,-1,-5,-1,5,-4,19,-2,-9
TAZ,1558,50,270,291,148,264,251,110,117,16,1,0,0,0,0,584,89,79,7,189,134,185,251,242,271,189,57,0,20,88,381,270,560,101,22,76,759,268,92,787,503,797,853,1167,213,70,200,50,270,291,148,263,251,110,118,16,1,0,0,0,0,583,89,80,7,188,134,187,250,242,271,189,57,0,20,88,380,271,561,106,21,71,759,270,91,790,502,795,858,1170,203,69,211,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,-1,0,1,0,-1,0,2,-1,0,0,0,0,0,0,0,-1,1,1,5,-1,-5,0,2,-1,3,-1,-2,5,3,-10,-1,11
TAZ,1559,13,159,235,88,74,294,76,44,6,0,1,0,0,0,403,55,31,6,65,146,181,103,142,200,140,13,0,9,57,226,203,361,71,22,41,495,137,56,488,422,536,567,765,166,54,118,13,160,234,88,74,294,77,43,6,0,1,0,0,0,403,55,31,6,65,145,182,103,141,201,140,13,0,9,57,225,204,359,72,22,42,495,137,55,487,423,535,567,762,165,59,116,0,1,-1,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,-1,1,0,0,0,0,0,-1,1,-2,1,0,1,0,0,-1,-1,1,-1,0,-3,-1,5,-2
TAZ,1560,18,231,213,92,176,192,75,68,32,8,2,1,0,0,409,66,58,21,106,137,131,180,164,209,143,38,0,11,54,308,181,390,80,20,64,554,249,87,628,323,612,675,863,173,63,188,18,231,212,93,176,193,75,68,31,8,2,1,0,0,411,66,57,20,106,137,132,179,164,209,143,38,0,11,54,307,182,389,80,21,64,554,246,87,629,322,613,671,860,173,64,187,0,0,-1,1,0,1,0,0,-1,0,0,0,0,0,2,0,-1,-1,0,0,1,-1,0,0,0,0,0,0,0,-1,1,-1,0,1,0,0,-3,0,1,-1,1,-4,-3,0,1,-1
TAZ,1561,21,164,261,122,150,198,62,111,26,21,0,0,0,0,384,69,87,28,29,115,159,265,126,216,178,48,0,8,65,317,178,414,77,11,66,568,328,83,706,315,707,725,978,185,48,221,21,164,261,122,149,199,61,112,26,21,0,0,0,0,386,68,86,28,29,115,159,265,126,216,178,48,0,8,65,318,177,413,77,11,67,568,332,85,705,312,709,725,978,185,49,222,0,0,0,0,-1,1,-1,1,0,0,0,0,0,0,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,0,0,1,0,4,2,-1,-3,2,0,0,0,1,1
TAZ,1562,25,114,122,41,117,81,37,57,4,0,4,1,1,0,213,45,37,7,74,59,110,59,96,114,72,20,0,6,31,161,104,201,57,15,29,302,147,48,328,160,343,340,447,115,36,85,26,114,121,41,117,82,36,57,4,0,4,1,1,0,214,44,37,7,75,59,110,58,96,115,71,20,0,7,31,159,105,201,56,15,30,302,144,50,327,161,344,338,449,113,35,85,1,0,-1,0,0,1,-1,0,0,0,0,0,0,0,1,-1,0,0,1,0,0,-1,0,1,-1,0,0,1,0,-2,1,0,-1,0,1,0,-3,2,-1,1,1,-2,2,-2,-1,0
TAZ,1563,23,201,265,143,167,224,98,86,36,12,5,2,2,0,442,91,65,34,58,121,149,304,135,239,206,52,0,5,70,355,202,455,89,29,59,632,340,91,792,351,768,806,1087,219,68,200,23,201,265,143,167,225,97,87,35,12,5,2,2,0,442,91,65,34,58,121,149,304,135,239,206,52,0,5,69,355,203,455,89,30,58,632,336,91,795,350,769,803,1088,218,69,197,0,0,0,0,0,1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,1,-1,0,-4,0,3,-1,1,-3,1,-1,1,-3
TAZ,1564,69,481,458,238,484,303,127,240,76,16,0,0,0,0,862,148,180,56,167,287,381,411,324,528,323,71,1,14,145,692,394,861,212,44,129,1246,686,130,1445,646,1399,1508,1926,474,132,375,69,482,458,237,483,303,127,241,76,16,0,0,0,0,860,148,180,58,167,288,381,410,324,529,323,70,0,14,145,691,396,861,214,42,129,1246,688,130,1449,643,1403,1507,1928,477,130,375,0,1,0,-1,-1,0,0,1,0,0,0,0,0,0,-2,0,0,2,0,1,0,-1,0,1,0,-1,-1,0,0,-1,2,0,2,-2,0,0,2,0,4,-3,4,-1,2,3,-2,0
TAZ,1565,60,427,483,198,336,408,182,149,62,28,2,0,1,0,838,130,136,64,138,372,412,246,305,494,303,66,0,22,154,594,398,832,174,39,123,1168,610,143,1343,699,1337,1458,1907,420,126,342,60,427,483,198,336,408,182,149,62,28,2,0,1,0,839,129,136,64,137,372,413,246,305,495,301,67,0,22,154,593,399,833,175,38,122,1168,610,142,1345,698,1338,1457,1906,420,123,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,-1,0,1,0,0,1,-2,1,0,0,0,-1,1,1,1,-1,-1,0,0,-1,2,-1,1,-1,-1,0,-3,4
TAZ,1566,25,295,481,238,228,446,228,95,20,5,9,5,3,0,773,155,84,27,53,152,260,574,199,425,349,66,0,14,119,569,337,760,130,38,111,1039,419,107,1280,638,1196,1248,1720,325,109,290,25,296,480,238,228,446,228,95,20,5,9,5,3,0,772,156,84,27,53,152,261,573,199,425,349,66,0,14,119,568,338,760,129,38,112,1039,420,108,1279,637,1195,1249,1716,325,109,294,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,1,-1,0,0,0,0,0,0,0,-1,1,0,-1,0,1,0,1,1,-1,-1,-1,1,-4,0,0,4
TAZ,1567,6,46,127,62,26,106,38,52,17,1,0,0,1,0,156,43,32,10,12,31,28,170,44,71,98,28,0,1,25,135,80,170,41,5,25,241,139,37,324,160,339,321,436,116,20,88,6,45,128,62,26,106,38,52,17,1,0,0,1,0,156,43,32,10,12,31,28,170,44,71,98,28,0,1,25,135,80,170,40,5,26,241,138,37,325,160,339,321,439,110,19,92,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,-1,0,1,0,0,0,3,-6,-1,4
TAZ,1568,51,415,526,219,357,506,148,140,40,11,8,0,1,0,928,139,106,38,116,326,268,501,278,529,340,64,0,17,139,619,436,871,184,36,120,1211,474,111,1365,754,1303,1401,1856,401,100,347,51,417,525,218,357,507,147,140,40,11,8,0,1,0,928,139,106,38,116,327,267,501,278,530,340,63,0,17,140,618,436,871,184,36,120,1211,476,111,1366,750,1301,1402,1857,399,102,345,0,2,-1,-1,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,-1,0,0,1,-1,0,0,0,0,0,0,2,0,1,-4,-2,1,1,-2,2,-2
TAZ,1569,23,168,283,141,167,231,107,104,6,0,0,0,0,0,481,71,58,5,41,83,173,318,114,246,201,54,0,3,71,344,197,448,63,20,84,615,202,78,703,413,668,728,988,136,46,226,23,168,283,141,166,230,108,105,6,0,0,0,0,0,480,71,59,5,41,82,174,318,114,245,201,55,0,3,70,344,198,447,63,21,84,615,204,79,707,410,669,731,994,137,48,221,0,0,0,0,-1,-1,1,1,0,0,0,0,0,0,-1,0,1,0,0,-1,1,0,0,-1,0,1,0,0,-1,0,1,-1,0,1,0,0,2,1,4,-3,1,3,6,1,2,-5
TAZ,1570,17,141,208,71,131,164,46,71,21,4,0,0,0,0,329,48,44,16,47,83,117,190,112,175,134,16,0,8,51,228,150,334,48,11,44,437,187,53,455,315,498,512,744,107,26,133,18,140,208,71,132,163,46,71,21,4,0,0,0,0,328,48,44,17,48,83,116,190,112,175,134,16,0,8,49,229,151,334,48,11,44,437,187,52,458,312,498,511,744,107,26,132,1,-1,0,0,1,-1,0,0,0,0,0,0,0,0,-1,0,0,1,1,0,-1,0,0,0,0,0,0,0,-2,1,1,0,0,0,0,0,0,-1,3,-3,0,-1,0,0,0,-1
TAZ,1571,4,75,138,62,58,115,31,46,26,3,0,0,0,0,186,53,32,8,22,33,75,149,56,111,92,20,0,0,39,153,87,207,33,5,34,279,142,40,322,209,357,356,488,92,19,114,4,75,138,62,59,114,31,45,27,3,0,0,0,0,186,53,32,8,22,33,75,149,56,111,92,20,0,0,38,152,89,208,33,5,33,279,141,40,323,209,355,358,487,92,18,116,0,0,0,0,1,-1,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,2,1,0,0,-1,0,-1,0,1,0,-2,2,-1,0,-1,2
TAZ,1572,22,154,709,430,57,380,287,393,148,28,14,6,2,0,621,268,305,121,30,64,181,1040,137,404,602,172,0,4,150,875,286,945,149,36,185,1315,1263,208,2139,712,2152,2170,2964,539,148,671,22,154,709,430,58,380,286,393,149,27,14,6,2,0,621,268,305,121,30,64,181,1040,137,404,602,172,0,4,149,876,286,944,149,36,186,1315,1265,206,2139,709,2148,2171,2961,541,140,677,0,0,0,0,1,0,-1,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,-1,0,0,1,0,2,-2,0,-3,-4,1,-3,2,-8,6
TAZ,1573,43,367,736,360,227,594,280,282,88,21,9,5,0,0,952,265,203,86,123,255,334,794,279,540,569,118,1,15,184,854,452,1057,193,47,209,1506,940,204,2009,899,1980,2072,2761,509,145,637,43,367,736,360,227,595,280,282,87,21,9,5,0,0,954,264,202,86,122,256,335,793,279,540,569,118,0,15,184,854,453,1058,194,47,207,1506,946,200,2008,895,1980,2069,2759,510,145,635,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,2,-1,-1,0,-1,1,1,-1,0,0,0,0,-1,0,0,0,1,1,1,0,-2,0,6,-4,-1,-4,0,-3,-2,1,0,-2
TAZ,1574,40,371,349,132,420,249,61,140,18,4,0,0,0,0,697,83,98,14,132,112,344,304,234,421,203,34,0,12,108,466,306,633,140,30,89,892,322,67,917,469,846,929,1202,277,72,224,39,371,349,133,419,248,61,141,18,5,0,0,0,0,696,83,99,14,132,112,344,304,233,421,203,35,0,12,108,466,306,631,141,31,89,892,325,67,923,467,848,934,1204,279,74,225,-1,0,0,1,-1,-1,0,1,0,1,0,0,0,0,-1,0,1,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,-2,1,1,0,0,3,0,6,-2,2,5,2,2,2,1
TAZ,1575,17,132,242,132,47,205,149,72,50,0,0,0,0,0,309,118,69,27,60,123,116,224,118,184,175,46,0,8,70,286,159,361,74,25,63,523,339,70,708,325,675,767,957,199,80,206,17,132,242,132,47,205,149,71,51,0,0,0,0,0,309,118,69,27,60,123,116,224,117,184,175,47,0,8,70,287,158,362,73,25,63,523,339,69,713,322,675,768,961,195,81,206,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,1,-1,1,-1,0,0,0,0,-1,5,-3,0,1,4,-4,1,0
TAZ,1576,15,140,119,56,115,120,53,42,0,0,0,0,0,0,276,25,26,3,41,132,84,73,99,145,73,13,0,6,42,159,123,243,50,9,28,330,86,43,336,217,327,355,467,108,40,67,15,139,119,57,114,120,54,42,0,0,0,0,0,0,277,24,26,3,41,132,83,74,99,144,74,13,0,6,42,158,124,244,50,9,27,330,85,43,339,217,328,356,472,107,41,64,0,-1,0,1,-1,0,1,0,0,0,0,0,0,0,1,-1,0,0,0,0,-1,1,0,-1,1,0,0,0,0,-1,1,1,0,0,-1,0,-1,0,3,0,1,1,5,-1,1,-3
TAZ,1577,10,96,191,95,65,116,90,115,3,2,0,1,0,0,228,79,81,4,40,71,78,203,60,149,152,31,0,12,44,236,100,277,49,17,49,392,254,72,539,197,503,559,711,136,58,157,11,95,191,95,66,116,90,114,3,2,0,1,0,0,229,79,80,4,40,70,77,205,61,148,152,31,0,11,43,237,101,277,48,18,49,392,253,71,538,197,504,555,711,131,58,159,1,-1,0,0,1,0,0,-1,0,0,0,0,0,0,1,0,-1,0,0,-1,-1,2,1,-1,0,0,0,-1,-1,1,1,0,-1,1,0,0,-1,-1,-1,0,1,-4,0,-5,0,2
TAZ,1579,7,54,92,49,43,24,33,88,13,0,1,0,0,0,98,35,58,11,12,38,60,92,30,74,75,23,0,4,20,135,43,143,31,7,21,202,184,39,303,88,320,294,396,103,31,84,7,54,92,49,42,24,34,89,13,0,0,0,0,0,98,35,58,11,11,38,60,93,29,75,75,23,0,4,20,136,42,145,30,7,20,202,184,38,304,87,318,295,405,99,31,78,0,0,0,0,-1,0,1,1,0,0,-1,0,0,0,0,0,0,0,-1,0,0,1,-1,1,0,0,0,0,0,1,-1,2,-1,0,-1,0,0,-1,1,-1,-2,1,9,-4,0,-6
TAZ,1580,55,468,467,215,442,354,189,163,23,12,14,5,1,2,895,138,136,36,147,311,371,376,335,488,313,69,0,15,151,606,433,853,199,37,116,1205,554,132,1334,703,1277,1446,1875,416,103,329,56,468,467,214,443,355,189,162,23,12,14,5,1,1,894,138,137,36,148,311,370,376,336,487,314,68,0,15,151,604,435,854,198,37,116,1205,548,133,1334,701,1273,1443,1870,415,104,327,1,0,0,-1,1,1,0,-1,0,0,0,0,0,-1,-1,0,1,0,1,0,-1,0,1,-1,1,-1,0,0,0,-2,2,1,-1,0,0,0,-6,1,0,-2,-4,-3,-5,-1,1,-2
TAZ,1582,27,185,242,123,161,172,131,87,8,5,8,0,1,4,390,92,71,24,74,93,190,220,127,226,184,40,0,12,77,301,187,403,84,19,71,577,335,75,683,329,694,728,978,207,47,190,27,187,241,122,162,171,131,88,8,5,8,0,1,3,387,93,73,24,74,93,191,219,127,227,183,40,0,12,78,300,187,405,84,18,70,577,333,75,686,326,693,727,975,206,46,193,0,2,-1,-1,1,-1,0,1,0,0,0,0,0,-1,-3,1,2,0,0,0,1,-1,0,1,-1,0,0,0,1,-1,0,2,0,-1,-1,0,-2,0,3,-3,-1,-1,-3,-1,-1,3
TAZ,1583,8,57,27,13,58,8,15,20,4,0,0,0,0,0,72,16,15,2,21,41,26,17,31,50,20,4,0,1,8,59,37,67,22,3,13,105,52,12,103,52,104,115,126,42,6,45,8,57,27,13,58,9,14,20,4,0,0,0,0,0,73,15,15,2,20,42,27,16,32,50,19,4,0,1,8,57,39,68,22,3,12,105,51,11,104,52,104,114,128,44,5,41,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,1,-1,0,0,-1,1,1,-1,1,0,-1,0,0,0,0,-2,2,1,0,0,-1,0,-1,-1,1,0,0,-1,2,2,-1,-4
TAZ,1584,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAZ,1585,27,181,452,224,105,316,130,296,35,2,0,0,0,0,501,157,198,28,88,103,135,558,168,277,366,73,0,9,101,531,243,618,116,29,121,884,639,134,1259,466,1250,1248,1676,343,97,382,27,182,451,224,105,317,130,295,35,2,0,0,0,0,501,157,198,28,89,103,135,557,169,277,365,73,0,9,101,530,244,618,116,30,120,884,639,132,1260,465,1248,1248,1676,340,100,380,0,1,-1,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,1,0,-1,0,0,0,0,-1,1,0,0,1,-1,0,0,-2,1,-1,-2,0,0,-3,3,-2
TAZ,1586,2,22,22,7,16,20,9,6,2,0,0,0,0,0,36,12,4,1,12,13,10,18,14,21,16,2,0,2,12,22,17,37,8,2,6,53,23,6,57,31,59,58,79,16,2,20,2,23,21,7,15,19,9,6,4,0,0,0,0,0,35,12,4,2,13,13,10,17,14,22,15,2,0,2,13,22,16,37,8,2,6,53,28,6,59,31,61,63,82,17,6,19,0,1,-1,0,-1,-1,0,0,2,0,0,0,0,0,-1,0,0,1,1,0,0,-1,0,1,-1,0,0,0,1,0,-1,0,0,0,0,0,5,0,2,0,2,5,3,1,4,-1
TAZ,1587,30,223,565,329,143,350,269,313,65,5,1,1,0,0,653,224,230,40,79,103,236,729,154,418,459,116,1,11,96,762,277,814,143,39,151,1147,808,165,1690,609,1645,1627,2217,414,140,501,30,223,566,328,143,349,270,314,64,5,1,1,0,0,652,224,231,40,79,103,237,728,154,418,459,116,0,11,96,762,278,814,143,39,151,1147,810,165,1691,606,1643,1629,2216,411,141,504,0,0,1,-1,0,-1,1,1,-1,0,0,0,0,0,-1,0,1,0,0,0,1,-1,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,2,0,1,-3,-2,2,-1,-3,1,3
TAZ,1588,15,115,139,75,91,101,102,31,17,2,0,0,0,0,248,51,32,13,37,71,79,157,71,136,113,24,0,7,40,195,102,244,50,12,38,344,155,55,429,181,419,401,556,117,36,111,15,115,140,74,91,102,100,32,17,2,0,0,0,0,249,51,31,13,36,72,78,158,71,136,113,24,0,7,41,194,102,244,48,13,39,344,153,55,430,182,421,399,561,111,35,113,0,0,1,-1,0,1,-2,1,0,0,0,0,0,0,1,0,-1,0,-1,1,-1,1,0,0,0,0,0,0,1,-1,0,0,-2,1,1,0,-2,0,1,1,2,-2,5,-6,-1,2
TAZ,1589,80,513,835,439,363,481,263,422,248,61,16,7,4,2,990,316,368,193,314,303,446,804,348,679,654,186,0,28,241,1112,486,1296,267,76,228,1867,1684,297,2675,980,2730,2906,3660,878,261,837,80,513,835,439,363,483,262,422,248,62,16,7,3,1,990,316,368,193,313,302,447,805,347,680,654,186,0,28,241,1111,487,1294,268,76,229,1867,1677,297,2674,975,2724,2899,3650,874,260,839,0,0,0,0,0,2,-1,0,0,1,0,0,-1,-1,0,0,0,0,-1,-1,1,1,-1,1,0,0,0,0,0,-1,1,-2,1,0,1,0,-7,0,-1,-5,-6,-7,-10,-4,-1,2
TAZ,1590,20,124,386,216,85,218,86,235,88,18,12,3,0,1,352,148,173,73,29,69,117,531,94,232,344,76,0,4,76,515,151,539,81,24,102,746,736,112,1182,355,1167,1218,1663,266,98,358,20,124,387,215,85,218,86,236,88,18,11,3,0,1,352,147,174,73,29,70,116,531,94,232,345,75,0,4,76,515,151,538,81,25,102,746,736,109,1182,355,1164,1218,1659,262,100,361,0,0,1,-1,0,0,0,1,0,0,-1,0,0,0,0,-1,1,0,0,1,-1,0,0,0,1,-1,0,0,0,0,0,-1,0,1,0,0,0,-3,0,0,-3,0,-4,-4,2,3
TAZ,1591,14,78,246,129,48,178,100,107,26,3,3,1,1,0,274,93,77,23,25,36,94,312,77,155,200,35,0,7,61,271,128,338,53,17,59,467,323,58,683,254,644,674,913,165,66,174,14,78,246,129,48,178,100,107,26,3,3,1,1,0,274,93,77,23,25,36,94,312,77,155,200,35,0,7,61,271,128,338,54,17,58,467,323,57,683,255,642,676,912,165,66,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,-1,0,1,-2,2,-1,0,0,1
TAZ,1592,17,117,258,141,73,172,93,153,31,9,2,0,0,0,304,102,98,29,36,65,109,323,66,183,233,51,0,5,59,340,129,376,74,16,67,533,387,81,786,277,742,789,1043,206,52,230,17,116,259,141,73,171,93,154,31,9,2,0,0,0,304,102,98,29,36,65,109,323,66,182,234,51,0,5,58,341,129,377,74,16,66,533,389,81,787,276,742,791,1050,206,52,225,0,-1,1,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,-1,1,0,1,0,0,-1,0,2,0,1,-1,0,2,7,0,0,-5
TAZ,1593,43,243,105,45,195,148,75,15,3,0,0,0,0,0,354,65,16,1,215,132,66,23,189,182,54,11,0,34,55,189,158,289,93,21,33,436,100,97,405,189,360,431,501,168,48,74,43,244,104,45,195,147,75,15,4,0,0,0,0,0,354,65,16,1,216,131,66,23,189,182,54,11,0,35,55,190,156,289,92,22,33,436,100,97,405,192,361,433,505,165,50,74,0,1,-1,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,1,0,1,-2,0,-1,1,0,0,0,0,0,3,1,2,4,-3,2,0
TAZ,1594,1,1,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,1,0,0,1,0,0,0,1,1,2,0,0,0,2,0,1,2,1,1,3,4,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,1,0,0,1,0,0,0,1,1,2,0,0,0,2,0,1,2,1,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0
TAZ,1596,1,2,2,1,1,2,3,0,0,0,0,0,0,0,3,3,0,0,2,2,0,2,0,4,2,0,0,1,1,4,0,1,2,0,3,6,3,5,6,0,6,8,3,7,0,4,1,2,2,1,1,2,3,0,0,0,0,0,0,0,4,2,0,0,2,2,0,2,0,3,3,0,0,2,1,3,0,0,2,0,4,6,2,6,6,0,6,8,2,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,-1,1,0,0,1,0,-1,0,-1,0,0,1,0,-1,1,0,0,0,0,-1,-1,0,2
TAZ,1597,0,0,3,0,1,1,1,0,0,0,0,0,0,0,2,1,0,0,0,1,2,0,0,2,1,0,0,0,2,1,0,2,1,0,0,3,1,0,4,1,3,3,3,3,0,0,0,0,3,0,1,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,3,0,0,2,1,0,0,0,2,1,0,2,1,0,0,3,1,0,5,0,1,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-2,2,2,-2,0,0
TAZ,1598,2,2,2,1,4,0,3,0,0,0,0,0,0,0,4,3,0,0,4,3,0,0,5,0,2,0,0,2,0,4,1,2,3,0,2,7,3,2,7,1,7,6,5,3,1,4,2,2,2,1,4,0,3,0,0,0,0,0,0,0,4,3,0,0,4,3,0,0,5,0,2,0,0,2,0,4,1,1,3,0,3,7,3,2,7,1,7,6,4,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,-1,2,-1,0
TAZ,1600,233,1256,675,259,1228,666,314,152,26,35,1,0,0,1,1932,315,134,42,930,908,358,227,983,1040,325,75,2,133,333,1164,791,1689,433,101,200,2423,734,413,2407,913,2020,2447,3011,771,247,438,233,1256,675,259,1227,665,317,151,26,35,1,0,0,1,1931,316,135,41,929,907,359,228,984,1039,324,76,1,134,334,1172,782,1689,432,101,201,2423,724,413,2397,935,2020,2449,3009,773,247,440,0,0,0,0,-1,-1,3,-1,0,0,0,0,0,0,-1,1,1,-1,-1,-1,1,1,1,-1,-1,1,-1,1,1,8,-9,0,-1,0,1,0,-10,0,-10,22,0,2,-2,2,0,2
